name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
Raya,GKP,ARS,1,1,1,1,55,90,0,0,1,0,7,38,3,1,0,0,0,10,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Arrizabalaga,GKP,ARS,2,1,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Hein,GKP,ARS,3,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Setford,GKP,ARS,4,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Gabriel,DEF,ARS,5,1,2,1,60,90,0,0,1,0,0,23,0,0,0,0,0,6,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Saliba,DEF,ARS,6,1,2,1,60,90,0,0,1,0,0,25,1,0,0,0,0,9,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Calafiori,DEF,ARS,7,1,2,1,55,71,1,0,1,0,0,33,2,1,0,0,0,13,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
J.Timber,DEF,ARS,8,1,2,1,55,19,0,0,0,0,0,-3,0,1,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Kiwior,DEF,ARS,9,1,2,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Lewis-Skelly,DEF,ARS,10,1,2,1,55,18,0,0,0,0,0,-1,0,1,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
White,DEF,ARS,11,1,2,1,55,70,0,0,1,0,0,23,0,0,0,0,0,6,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Zinchenko,DEF,ARS,12,1,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Clarke,DEF,ARS,13,1,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Kacurri,DEF,ARS,14,1,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Nichols,DEF,ARS,15,1,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Saka,MID,ARS,16,1,3,1,100,90,0,0,1,0,0,7,0,0,0,0,0,3,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Ødegaard,MID,ARS,17,1,3,1,80,90,0,0,1,0,0,16,0,0,0,0,0,5,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Madueke,MID,ARS,18,1,3,1,70,30,0,0,0,0,0,2,0,0,0,0,0,1,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Martinelli,MID,ARS,19,1,3,1,70,59,0,0,0,0,0,8,0,0,0,0,0,1,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Trossard,MID,ARS,20,1,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Rice,MID,ARS,21,1,3,1,65,82,0,1,1,0,0,14,0,0,0,0,0,6,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Merino,MID,ARS,22,1,3,1,60,7,0,0,0,0,0,2,0,0,0,0,0,1,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Fábio Vieira,MID,ARS,23,1,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Nørgaard,MID,ARS,24,1,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Nwaneri,MID,ARS,25,1,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Zubimendi,MID,ARS,26,1,3,1,55,90,0,0,1,0,0,15,0,0,0,0,0,5,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Nelson,MID,ARS,27,1,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Kabia,MID,ARS,28,1,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Sambi,MID,ARS,29,1,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Havertz,FWD,ARS,30,1,4,1,75,30,0,0,0,0,0,4,0,0,0,0,0,1,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
G.Jesus,FWD,ARS,31,1,4,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0,1,2025-08-17T15:30:00Z,1320,1325,1350,1350,1290,1300
Martinez,GKP,AVL,32,2,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
M.Bizot,GKP,AVL,33,2,1,1,45,90,0,0,1,0,3,29,0,0,0,0,0,7,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Gauci,GKP,AVL,34,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Marschall,GKP,AVL,35,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Cash,DEF,AVL,36,2,2,1,45,90,0,0,1,0,0,25,0,0,0,0,0,8,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Digne,DEF,AVL,37,2,2,1,45,90,0,0,1,0,0,22,0,0,0,0,0,6,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Konsa,DEF,AVL,38,2,2,1,45,65,0,0,1,0,0,15,0,0,1,0,0,3,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Maatsen,DEF,AVL,39,2,2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Mings,DEF,AVL,40,2,2,1,45,90,0,0,1,0,0,25,0,0,0,0,0,6,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Pau,DEF,AVL,41,2,2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
A.García,DEF,AVL,42,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Alex Moreno,DEF,AVL,43,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Bogarde,DEF,AVL,44,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Sousa,DEF,AVL,45,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Yasin,DEF,AVL,46,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Rogers,MID,AVL,47,2,3,1,70,90,0,0,1,0,0,7,0,0,0,0,0,3,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Tielemans,MID,AVL,48,2,3,1,60,90,0,0,1,0,0,5,0,0,0,0,0,3,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Bailey,MID,AVL,49,2,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Buendía,MID,AVL,50,2,3,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Iling Jr,MID,AVL,51,2,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
J.Ramsey,MID,NEW,52,15,3,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1185,1245,1130,1170,1240,1320
Malen,MID,AVL,53,2,3,1,54,6,0,0,0,0,0,4,0,0,0,0,0,1,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
McGinn,MID,AVL,54,2,3,1,55,83,0,0,1,0,0,10,0,0,0,0,0,3,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Barkley,MID,AVL,55,2,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Barrenechea,MID,AVL,56,2,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Dobbin,MID,AVL,57,2,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Kamara,MID,AVL,58,2,3,1,50,90,0,0,1,0,0,13,0,1,0,0,0,2,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Onana,MID,AVL,59,2,3,1,50,90,0,0,1,0,0,19,0,0,0,0,0,5,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Broggio,MID,AVL,60,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Dendoncker,MID,AVL,61,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Jimoh-Aloba,MID,AVL,62,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Young,MID,AVL,63,2,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Watkins,FWD,AVL,64,2,4,1,90,90,0,0,1,0,0,12,0,0,0,0,0,2,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Redmond,FWD,AVL,65,2,4,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,2025-08-16T11:30:00Z,1125,1250,1110,1200,1140,1300
Neto,GKP,BOU,66,4,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Petrović,GKP,BOU,67,4,1,1,45,90,0,0,0,4,6,10,0,0,0,0,0,2,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Dennis,GKP,BOU,68,4,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
McKenna,GKP,BOU,69,4,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Paulsen,GKP,BOU,70,4,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Zabarnyi,DEF,BOU,71,4,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Senesi,DEF,BOU,72,4,2,1,45,90,0,0,0,4,0,1,0,0,0,0,0,2,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Smith,DEF,BOU,73,4,2,1,45,89,0,0,0,3,0,2,0,0,0,0,0,1,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Truffert,DEF,BOU,74,4,2,1,45,90,0,0,0,4,0,-1,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Akinmboni,DEF,BOU,75,4,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Bevan,DEF,BOU,76,4,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Hill,DEF,BOU,77,4,2,1,40,1,0,0,0,1,0,0,0,0,0,0,0,1,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
J.Araujo,DEF,BOU,78,4,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Mepham,DEF,BOU,79,4,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Soler,DEF,BOU,80,4,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Kluivert,MID,BOU,81,4,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Semenyo,MID,BOU,82,4,3,1,71,90,2,0,0,4,0,42,3,0,0,0,0,15,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
O.Dango,MID,BRE,83,5,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1120,1185,1080,1080,1160,1290
Tavernier,MID,BOU,84,4,3,1,55,90,0,0,0,4,0,20,0,0,0,0,0,4,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Adams,MID,BOU,85,4,3,1,50,90,0,0,0,3,0,11,0,0,0,0,0,4,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Brooks,MID,BOU,86,4,3,1,50,83,0,1,0,2,0,23,0,1,0,0,0,4,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Christie,MID,BOU,87,4,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Cook,MID,BOU,88,4,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Philip,MID,BOU,89,4,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Scott,MID,BOU,90,4,3,1,50,73,0,0,0,2,0,7,0,0,0,0,0,2,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Sinisterra,MID,BOU,91,4,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Faivre,MID,BOU,92,4,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
H.Traorè,MID,BOU,93,4,3,1,45,16,0,1,0,2,0,12,0,0,0,0,0,4,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Sadi,MID,BOU,94,4,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Silcott-Duberry,MID,BOU,95,4,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Winterburn,MID,BOU,96,4,3,1,45,6,0,0,0,2,0,3,0,0,0,0,0,1,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Evanilson,FWD,BOU,97,4,4,1,70,90,0,0,0,4,0,-1,0,1,0,0,0,1,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Enes Ünal,FWD,BOU,98,4,4,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Adu-Adjei,FWD,BOU,99,4,4,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Kroupi.Jr,FWD,BOU,100,4,4,1,45,1,0,0,0,1,0,2,0,0,0,0,0,1,,,1,4,2,2025-08-15T19:00:00Z,1150,1180,1100,1160,1200,1200
Kelleher,GKP,BRE,101,5,1,1,45,90,0,0,0,3,2,4,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Balcombe,GKP,BRE,102,5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Cox,GKP,BRE,103,5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Eyestone,GKP,BRE,104,5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Valdimarsson,GKP,BRE,105,5,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Collins,DEF,BRE,106,5,2,1,50,90,0,0,0,3,0,0,0,1,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Lewis-Potter,DEF,BRE,107,5,2,1,50,68,0,0,0,3,0,-8,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Ajer,DEF,BRE,108,5,2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Henry,DEF,BRE,109,5,2,1,45,87,0,0,0,3,0,1,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Kayode,DEF,BRE,110,5,2,1,45,90,0,0,0,3,0,3,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Pinnock,DEF,BRE,111,5,2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Roerslev,DEF,BRE,112,5,2,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Van den Berg,DEF,BRE,113,5,2,1,45,90,0,0,0,3,0,6,0,0,0,0,0,3,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Arthur,DEF,BRE,114,5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Fredrick,DEF,BRE,115,5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Hickey,DEF,BRE,116,5,2,1,40,2,0,0,0,0,0,1,0,1,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Ji-soo,DEF,BRE,117,5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Meghoma,DEF,BRE,118,5,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Mbeumo,MID,MUN,119,14,3,1,80,90,0,0,0,1,0,17,0,0,0,0,0,2,,,9,0,1,2025-08-17T15:30:00Z,1105,1125,1110,1110,1100,1140
Schade,MID,BRE,120,5,3,1,70,45,0,0,0,0,0,1,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Damsgaard,MID,BRE,121,5,3,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Milambo,MID,BRE,122,5,3,1,55,45,0,0,0,3,0,5,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Carvalho,MID,BRE,123,5,3,1,50,90,0,0,0,3,0,7,0,0,0,0,0,2,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Henderson,MID,BRE,124,5,3,1,50,21,0,0,0,0,0,2,0,0,0,0,0,1,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Janelt,MID,BRE,125,5,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Jensen,MID,BRE,126,5,3,1,50,68,0,0,0,3,0,10,0,0,0,0,0,2,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Nunes,MID,BRE,127,5,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Onyeka,MID,BRE,128,5,3,1,50,21,0,1,0,0,0,9,0,0,0,0,0,4,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Yarmoliuk,MID,BRE,129,5,3,1,50,90,0,0,0,3,0,10,0,0,0,0,0,2,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Donovan,MID,BRE,130,5,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Konak,MID,BRE,131,5,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Maghoma,MID,BRE,132,5,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Peart-Harris,MID,BRE,133,5,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Trevitt,MID,BRE,134,5,3,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Wissa,FWD,BRE,135,5,4,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
Thiago,FWD,BRE,136,5,4,1,60,90,1,0,0,3,0,17,0,0,0,0,0,6,,,4,3,1,2025-08-17T13:00:00Z,1120,1185,1080,1080,1160,1290
